"","day","temp","dewp","num_collisions"
"1962",5,62.4,58.2,0.561876870453573
"1963",6,61.2,58.5,1.04718464694125
"1964",7,64.3,51.8,-0.176634963332019
"1965",1,53.8,46,-0.524790542116656
"1966",2,67.5,60.9,-0.577541387387055
"1967",3,68.1,49.9,-0.0711332727912203
"1968",4,63,51.1,0.593527377615813
"1969",5,66.7,57.5,1.01553413977901
"1970",6,73.2,46.6,1.44809107099628
"1971",7,75.3,50.6,1.7540459735646
"1972",1,79.9,64.5,-0.334887499143218
"1973",2,67.2,60.5,-1.53760677130833
"1974",3,60.4,53.3,-2.36051995752656
"1975",4,72.8,61.9,1.8595476641054
"1976",5,70,62.3,0.793980589643331
"1977",6,64.8,60.4,0.688478899102532
"1978",7,70.2,66.2,1.24763785896877
"1979",1,76.8,68.2,-0.11333394900754
"1980",2,64,55.7,-1.13670034725329
"1981",3,58.8,51.9,0.688478899102532
"1982",4,65.6,52.2,0.582977208561733
"1983",5,63.8,48.8,0.192620953560777
"1984",6,63.6,53.2,0.635728053832132
"1985",7,69.1,58.1,1.31093887329325
"1986",1,74.4,56.2,0.772880251535171
"1987",2,68.3,53.2,-1.05229899482065
"1988",3,63.9,50.3,0.561876870453573
"1989",4,64.6,46.8,0.920582618292289
"1990",5,68.7,60.5,0.772880251535171
"1991",6,75.8,55.1,2.11275172140332
"1992",7,70.2,50.2,1.00498397072493
"1993",1,73.1,50.2,0.466925348966854
"1994",2,77.5,52.6,-0.0605831037371404
"1995",3,80.9,65.1,1.84899749505132
"1996",4,80.6,65.5,1.89119817126764
"1997",5,75.9,54.2,0.688478899102532
"1998",6,74,62.4,1.92284867842988
"1999",7,71,59.8,1.00498397072493
"2000",1,64.2,58.2,-1.26330237590225
"2001",2,72.3,65,-0.841295613739052
"2002",3,74.1,57.7,1.05773481599533
"2003",4,70.5,52.1,1.36368971856364
"2004",5,69.3,59.1,-0.978447811442091
"2005",6,73.3,69.7,1.09993549221165
"2006",7,79,64.6,2.23935375005228
"2007",1,83.1,59.4,0.192620953560777
"2008",2,86.4,67.6,-0.735793923198253
"2009",3,86.6,69.4,0.91003244923821
"2010",4,82.5,74.4,0.477475518020934
"2011",5,80.4,73,-2.3921704646888
"2012",6,81,72.2,0.920582618292289
"2013",7,78.2,71,0.224271460723017
"2014",1,70.3,47.6,-1.12615017819921
"2015",2,71.3,51.4,-0.925696966171691
"2016",3,75.7,54.9,0.414174503696455
"2017",4,80.8,58.8,0.994433801670849
"2018",5,80.9,63.3,-0.0605831037371404
"2019",6,74.3,60.4,0.097669432074058
"2020",7,75.5,58.8,0.983883632616769
"2021",1,78.5,59.7,-0.588091556441135
"2022",2,75.5,67.7,-0.725243754144174
"2023",3,81.5,70.6,0.91003244923821
"2024",4,79.2,72,0.498575856129094
"2025",5,74.4,62.3,0.582977208561733
"2026",6,74.4,50.7,1.12103583031981
"2027",7,74.2,59.7,0.709579237210692
"2028",1,71.8,58.8,-0.11333394900754
"2029",2,72.7,69.8,-0.978447811442091
"2030",3,75.6,73.3,-0.197735301440179
"2031",4,77.8,72.8,0.224271460723017
"2032",5,75.8,73,0.255921967885256
"2033",6,76.5,71,-0.282136653872818
"2034",7,78.9,69.9,1.26873819707693
"2035",1,75.6,69,0.0449185868036585
"2036",2,76.4,61.6,-1.79081082860624
"2037",3,74.6,61.2,-0.556441049278895
"2038",4,73,64.6,0.804530758697411
"2039",5,77.2,71.6,0.287572475047496
"2040",6,80.8,71.1,0.941682956400449
"2041",7,77,73.2,1.22653752086061
"2042",1,77.8,71.4,-0.292686822926898
"2043",2,81.8,67.3,-0.630292232657454
"2044",3,84.4,69.6,-0.00783225846674091
"2045",4,82.5,73.1,0.266472136939336
"2046",5,80.4,71,0.245371798831176
"2047",6,80.7,69.5,0.804530758697411
"2048",7,79.3,62.6,0.783430420589251
"2049",1,74.6,69.7,-0.683043077927854
"2050",2,76,70.8,-1.41100474265937
"2051",3,73.6,70.6,-0.166084794277939
"2052",4,74.1,70.6,0.720129406264772
"2053",5,76.9,66.4,0.129319939236298
"2054",6,82,68.1,0.150420277344457
"2055",7,82.5,71.4,0.741229744372931
"2056",1,76.9,71.9,-0.566991218332975
"2057",2,70.8,65.4,-1.50595626414609
"2058",3,70.3,62.6,-0.746344092252333
"2059",4,71.7,63.7,-0.556441049278895
"2060",5,75.5,67.8,-0.355987837251377
"2061",6,72.1,55.9,-0.239935977656499
"2062",7,73,56.4,0.509126025183174
"2063",1,73.2,57.9,-0.851845782793132
"2064",2,74.8,62.8,-1.10504984009105
"2065",3,80.3,68.9,0.192620953560777
"2066",4,85.5,71.7,0.86783177302189
"2067",5,86.5,71.8,0.551326701399493
"2068",6,84.2,69.7,1.08938532315757
"2069",7,74.9,64.5,-0.10278377995346
"2070",1,72.6,61.7,-1.09449967103697
"2071",2,73.4,65.7,-1.10504984009105
"2072",3,80.7,72.4,-1.05229899482065
"2073",4,83.8,70,1.61689377586156
"2074",5,82,71.7,1.42699073288812
"2075",6,82.5,73,1.99669986180844
"2076",7,73.9,68.8,0.403624334642375
"2077",1,68.3,58.9,-0.683043077927854
"2078",2,59.1,53.7,-0.809645106576813
"2079",3,58.7,56.6,0.182070784506697
"2080",4,66.8,64.6,-0.936247135225771
"2081",5,73.5,71.2,1.58524326869932
"2082",6,71.7,68.7,0.89948228018413
"2083",7,71.3,66.5,0.540776532345413
"2084",1,72,65.2,-0.387638344413617
"2085",2,73.8,64.5,-0.377088175359537
"2086",3,73.2,67.3,0.424724672750535
"2087",4,74.8,71.5,1.13158599937389
"2088",5,73.8,66.2,-1.20000136157777
"2089",6,68.1,60.4,0.277022305993416
"2090",7,68.7,61.5,0.86783177302189
"2091",1,70.4,58.6,-0.746344092252333
"2092",2,62.9,51.9,-1.66420879995728
"2093",3,63,53.9,-0.408738682521777
"2094",4,64.5,60.7,0.86783177302189
"2095",5,74.9,71.7,1.28983853518509
"2096",6,67.7,56.7,0.414174503696455
"2097",7,61.6,56.3,0.83618126585965
"2098",1,63.6,54.9,-0.303236991980978
"2099",2,62.4,50.3,-1.29495288306449
"2100",3,68.5,61.5,-0.524790542116656
"2101",4,71.9,65.6,-0.208285470494259
"2102",5,68.4,61.7,1.53249242342892
"2103",6,67.7,62.5,0.88893211113005
"2104",7,66.4,57.1,1.72239546640236
"2105",1,64.2,59.5,-0.936247135225771
"2106",2,71.6,66.9,-1.09449967103697
"2107",3,68.2,64.6,-1.38990440455121
"2108",4,69.8,66.1,-0.0500329346830605
"2109",5,73.3,68.5,0.793980589643331
"2110",6,73.1,70,1.14213616842797
"2111",7,62.3,52.9,2.08110121424108
"2112",1,51.5,40.4,-0.588091556441135
"2113",2,51.9,41.3,-1.23165186874001
"2114",3,58.8,53.3,0.625177884778053
"2115",4,54.7,40.4,0.582977208561733
"2116",5,53.1,38.2,0.699029068156612
"2117",6,46.7,25.1,1.07883515410349
"2118",7,49.2,33,1.62744394491564
"2119",1,56.8,47.3,-0.0394827656289806
"2120",2,47.9,33.1,-0.419288851575857
"2121",3,44.2,30.3,0.182070784506697
"2122",4,54,40,0.509126025183174
"2123",5,50,34,0.91003244923821
"2124",6,45.5,30.6,1.37423988761772
"2125",7,43.7,31.4,1.20543718275245
"2126",1,47.4,43.8,1.31093887329325
"2127",2,48.5,44.4,-0.809645106576813
"2128",3,51.4,44.1,0.667378560994372
"2129",4,48.3,32.3,0.931132787346369
"2130",5,53.1,38,0.139870108290378
"2131",6,62.2,52.7,0.667378560994372
"2132",7,67.7,61.4,1.19488701369837
"2133",1,58.4,51.3,0.245371798831176
"2134",2,48.9,33,-1.37935423549713
"2135",3,50.2,43.8,1.33203921140141
"2136",4,52.7,51.6,0.488025687075014
"2137",5,57,44.3,0.667378560994372
"2138",6,52,32.8,-0.0183824275208208
"2140",1,45.9,34.7,-0.282136653872818
"2141",2,38.8,20.5,-1.40045457360529
"2142",3,42.8,26.8,-1.43210508076753
"2143",4,46.6,41.8,1.27928836613101
"2144",5,38.7,19.3,0.582977208561733
"2146",7,38.9,33.8,0.920582618292289
"2147",1,42,30,-0.777994599414573
"2148",2,42.2,27.5,-1.71695964522768
"2149",3,45.5,37.3,0.677928730048452
"2150",4,45.4,36.9,0.656828391940292
"2151",5,40.1,25,1.04718464694125
"2152",6,25.2,3.2,-2.32886945036432
"2153",7,22.3,1.7,-1.6536586309032
"2154",1,36.7,23.4,-1.02064848765841
"2155",2,49.1,42.4,-1.57980744752464
"2156",3,50,40.9,1.16323650653613
"2157",4,43.3,34.5,-0.250486146710578
"2158",5,38.6,24.8,-0.630292232657454
"2159",6,41.8,25.9,0.139870108290378
"2160",7,39.9,27.7,1.16323650653613
"2161",1,41.2,32.5,-0.334887499143218
"2162",2,47.4,45.5,-0.788544768468653
"2163",3,53.5,44.6,0.677928730048452
"2164",4,40.7,22.5,0.540776532345413
"2165",5,32.5,16.4,0.203171122614857
"2166",6,34.5,18.8,0.509126025183174
"2167",7,36.5,17.6,0.762330082481091
"2168",1,29.7,13,0.203171122614857
"2169",2,32.1,16.4,-1.76971049049808
"2170",3,33.4,17.3,0.192620953560777
"2171",4,34.2,20.2,0.783430420589251
"2172",5,36.1,21.7,-0.0183824275208208
"2173",6,35.9,26.2,0.561876870453573
"2174",7,44.4,39.3,2.19715307383596
"2175",1,49.7,46.5,-0.0500329346830605
"2176",2,42.2,37.1,-0.11333394900754
"2177",3,40.4,32,0.593527377615813
"2178",4,35.5,15.8,1.03663447788717
"2179",5,32.1,16.4,1.22653752086061
"2180",6,41.8,31.3,1.82789715694316
"2181",7,54.7,53.3,1.57469309964524
"2182",1,47.9,39.9,-0.683043077927854
"2183",2,40,23.5,-1.34770372833489
"2184",3,39.5,29.8,-0.556441049278895
"2186",5,36.8,21.4,-1.25275220684817
"2187",6,40.3,26.6,-0.535340711170735
"2188",7,48.8,44.8,0.509126025183174
"2189",1,51.9,41.7,-1.41100474265937
"2190",2,37.4,25.7,-2.41327080279696
"2191",3,41,33.5,-0.11333394900754
"2192",4,50.5,43.2,-1.7172291468158
"2193",5,38,23.2,-0.894496130111684
"2194",6,41.1,29.4,-0.871642435203236
"2195",7,39.7,26.4,0.202481225493801
"2196",1,44.2,41,-1.4315579604602
"2197",2,43.5,30,-2.33427890934388
"2198",3,29.5,7.7,0.0425053611346675
"2199",4,38.9,31.3,-0.106043655770242
"2200",5,42.7,30.1,-0.757373960660998
"2201",6,33,16.1,-0.00320202868222772
"2202",7,26.7,6.8,0.728116208388095
"2203",1,25.6,4.9,-0.688812875935655
"2204",2,29.4,9.9,-2.35713260425233
"2205",3,26.7,11.2,1.4023002081873
"2206",4,29.3,12,0.431018174578277
"2207",5,34,19.6,-0.0146288761364515
"2208",6,30.1,10,0.0653590560431151
"2209",7,33.4,26.3,0.179627530585353
"2210",1,35.1,23.4,-1.15731362155883
"2211",2,34,29.5,-1.93433924844605
"2212",3,10.7,-5.3,-1.92291240099183
"2213",4,18.9,-0.6,0.533859801666291
"2214",5,35.5,15.8,-0.31172690994627
"2215",6,52.3,47.5,0.133920140768458
"2216",7,36,17.7,0.979506852381019
"2217",1,29.1,3.5,-0.540263859030746
"2218",2,39.6,22.2,-1.54582643500244
"2219",3,31.4,11.7,-0.174604740495585
"2220",4,32.7,21.7,1.15090956419438
"2221",5,28.6,15.7,0.568140344028962
"2222",6,8.4,-13,0.236761767856472
"2223",7,14.9,-7.7,0.808104140567662
"2224",1,23.3,5,-0.0374825710448991
"2225",2,39,25.8,-1.03161829956237
"2226",3,48.3,32.9,0.808104140567662
"2227",4,53.4,39.4,-0.117470503224466
"2228",5,43.1,30.2,0.396737632215605
"2229",6,41.4,38.7,0.0882127509515626
"2230",7,45,36.1,0.9223726151099
"2231",1,29.5,6.3,-0.46027592685118
"2232",2,28.3,8.7,-1.54582643500244
"2233",3,33.9,16.4,-0.140324198132913
"2234",4,30.8,18,1.21947064891972
"2235",5,36.5,29,0.670981971116976
"2236",6,37.3,18.7,0.956653157472571
"2237",7,48.4,34.5,0.408164479669829
"2238",1,42.3,21.8,-0.517410164122299
"2239",2,32.2,14.8,-1.61438751972778
"2240",3,35.6,29.7,-1.99147348571717
"2241",4,28.2,8.9,-0.608824943756089
"2242",5,28.7,13.2,0.396737632215605
"2243",6,37.9,32,0.191054378039577
"2244",7,42.3,23.2,-0.391714842125837
"2245",1,37.3,22.7,-1.61438751972778
"2246",2,40.9,37.5,-2.04860772298829
"2247",3,40.8,17.2,1.36801966582463
"2248",4,30.1,6.3,1.02521424219791
"2249",5,26.3,7.1,-0.585971248847641
"2250",6,31,17.7,1.3565928183704
"2251",7,30.2,19.6,1.49371498782109
"2252",1,34.7,29,0.705262513479648
"2253",2,38.4,26.3,-0.88306928265746
"2254",3,34.6,27.4,-0.88306928265746
"2255",4,27.2,7.8,0.670981971116976
"2256",5,23.3,3.8,0.0996395984057864
"2257",6,24.1,5.3,-0.277446367583599
"2258",7,30.5,11.1,0.819530988021886
"2259",1,39.4,20.8,-0.654532333572984
"2260",2,38.5,32.9,-1.35157002828064
"2261",3,45.7,31.1,0.739543055842319
"2262",4,40.1,17.2,0.0653590560431151
"2263",5,38.6,18.7,-0.208885282858256
"2264",6,47.3,31.7,0.35103024239871
"2265",7,58.2,48,1.05949478456059
"2266",1,51.2,30,-0.346007452308942
"2267",2,39.1,12.2,-1.84292446881226
"2268",3,38.3,11.2,-0.0603362659533467
"2269",4,41.6,15.5,-0.174604740495585
"2270",5,44.3,24.1,0.0425053611346675
"2271",6,43.9,37.8,0.499579259303619
"2272",7,43.7,36.5,1.57370292000066
"2273",1,40.6,20.1,-0.574544401393417
"2274",2,47.3,11.8,-1.30586263846374
"2275",3,52.5,25.3,-0.620251791210313
"2276",4,42.1,5.1,0.339603394944486
"2277",5,39.7,9.7,-0.208885282858256
"2278",6,42.4,26.6,0.728116208388095
"2279",7,52.8,37.8,-0.197458435404032
"2280",1,58.8,43.2,-0.734520265752551
"2281",2,54.7,42.1,-1.48869219773132
"2282",3,40,15.6,0.248188615310696
"2283",4,43.7,19.4,-0.31172690994627
"2284",5,51.6,28.3,0.373883937307158
"2285",6,52.3,14.8,0.910945767655676
"2286",7,42,17.6,1.37944651327885
"2287",1,49,38.8,0.0767859034973389
"2288",2,58.2,39,-1.06589884192504
"2289",3,63.6,50.3,0.156773835676905
"2290",4,49,43.9,-0.494556469213851
"2291",5,51.8,33.3,0.602420886391633
"2292",6,46,20.7,-0.494556469213851
"2293",7,52.9,36.3,1.23089749637394
"2294",1,65.4,57.7,0.213908072948024
"2295",2,67.4,57.9,-1.40870426555175
"2296",3,57.6,47.7,0.876665225293005
"2297",4,52.4,20.9,0.659555123662752
"2298",5,54.6,30.9,0.465298716940948
"2299",6,55,41.4,-0.46027592685118
"2300",7,66,56.5,-0.334580604854718
"2301",1,61.1,58.6,-1.42013111300598
"2302",2,57.4,48.8,-2.08288826535096
"2303",3,57.1,49,-0.665959181027208
"2304",4,63.3,50.6,0.133920140768458
"2305",5,65,44,-0.745947113206774
"2306",6,56.3,39.5,-0.711666570844103
"2307",7,53.5,50,-0.917349825020131
"2308",1,54.3,37,-0.620251791210313
"2309",2,49.6,36.4,-2.11716880771363
"2310",3,49.5,29.7,-0.174604740495585
"2311",4,52.4,46.8,0.0767859034973389
"2312",5,53.7,44.1,0.213908072948024
"2313",6,58,51.5,1.00236054728947
"2314",7,52.9,48.6,0.808104140567662
"2315",1,58.5,54.6,-0.31172690994627
"2316",2,55.2,53.4,-0.585971248847641
"2317",3,57.7,47.8,0.568140344028962
"2318",4,60.1,49,0.762396750750767
"2319",5,61,49.9,0.785250445659214
"2320",6,55.9,43.3,0.145346988222682
"2321",7,61.8,54.1,0.910945767655676
"2322",1,64.1,47.9,0.648128276208529
"2323",2,50.2,46.7,0.0996395984057864
"2324",3,45.1,43.6,0.373883937307158
"2325",4,46.7,43.4,0.465298716940948
"2326",5,53.5,42.3,1.26517803873661
"2327",6,62.8,44.8,0.705262513479648
"2328",7,67.8,51.5,1.66511769963445
"2329",1,65.4,46.4,0.785250445659214
"2330",2,66.9,55.1,-0.380287994671613
"2331",3,74.9,63.6,1.24232434382817
"2332",4,66.1,40.7,1.8822278012647
"2333",5,64.4,36.1,1.28803173364506
"2334",6,64.2,51.5,1.61941030981755
"2335",7,68.8,55,1.68797139454289
"2336",1,63,48.6,-0.688812875935655
"2337",2,70.3,58.1,-0.803081350477893
"2338",3,72.3,54.3,-1.58010697736511
"2339",4,67.2,55.8,0.842384682930333
"2340",5,65.6,60.2,0.236761767856472
"2341",6,60,57,0.511006106757843
"2342",7,69.1,60.1,2.11076475034917
"2343",1,71.1,56,-0.266019520129375
"2344",2,71.2,60.1,-0.745947113206774
"2345",3,64.4,44.9,0.899518920201452
"2346",4,62.4,39.3,0.396737632215605
"2347",5,70.7,53.9,0.853811530384557
"2348",6,75.5,64.9,1.87080095381047
"2349",7,72.8,59.3,1.75653247926824
"2350",1,71.6,53.7,-0.00320202868222772
"2351",2,68.3,47,-0.620251791210313
"2352",3,63.4,55.6,0.373883937307158
"2353",4,69.9,57.9,1.1623364116486
"2354",5,67.1,45.6,1.20804380146549
"2355",6,62.4,54.1,0.613847733845857
"2356",7,63.8,52.5,1.92793519108159
"2357",1,70.7,47.4,0.453871869486724
"2358",2,72.8,60.7,-0.814508197932117
"2359",3,72.9,65.8,-0.323153757400494
"2360",4,70.8,67.2,1.60798346236333
"2361",5,68,65.9,0.122493293314234
"2362",6,69.2,67.5,1.33373912346196
"2363",7,70.9,62.9,2.17932583507452
"2364",1,71.3,49.1,0.625274581300081
"2365",2,73.7,50,-0.243165825220927
"2366",3,76.1,54.9,1.72225193690557
"2367",4,76.1,68.3,0.933799462564123
"2368",5,78.6,63.7,2.54498495360968
"2369",6,81.3,59.5,1.75653247926824
"2370",7,81.2,58.2,1.97364258089849
"2371",1,80.4,65.1,0.910945767655676
"2372",2,76,61.9,-0.128897350678689
"2373",3,74.3,55.2,1.28803173364506
"2374",4,78.4,60.2,0.122493293314234
"2375",5,79.6,67.2,0.842384682930333
"2376",6,81,65.7,-2.12859565516785
"2377",7,77.5,69.5,-0.437422231942732
"2378",1,80.7,72.6,-1.24872840119262
"2379",2,78.5,67.3,-1.59153382481934
"2380",3,72.6,62.7,0.133920140768458
"2381",4,77.7,61.3,0.9223726151099
"2382",5,80.7,64.3,-0.31172690994627
"2383",6,78.5,66.8,0.888092072747228
"2384",7,77,68.4,1.90508149617315
"2385",1,77.7,62.5,-0.254592672675151
"2386",2,82,61.5,-0.951630367382803
"2387",3,78.2,56.2,0.648128276208529
"2388",4,81.5,61.3,0.888092072747228
"2389",5,85.3,70.4,0.568140344028962
"2390",6,75.1,72.8,0.453871869486724
"2391",7,78.8,71.2,0.979506852381019
"2392",1,88.2,73.3,0.0653590560431151
"2393",2,88.7,73.6,-1.18016731646728
"2394",3,81.7,70.7,0.693835666025424
"2395",4,71.3,67.4,-0.31172690994627
"2396",5,73.5,62.2,0.522432954212067
"2397",6,76.4,58.6,0.282469157673367
"2398",7,77.6,60,0.796677293113438
"2399",1,78.2,62.3,0.248188615310696
"2400",2,79.9,64.6,-0.608824943756089
"2401",3,81.2,66.3,0.785250445659214
"2402",4,84.2,68.7,0.659555123662752
"2403",5,78.9,67.8,0.271042310219143
"2404",6,76.9,64.3,0.431018174578277
"2405",7,78.2,61.4,0.339603394944486
"2406",1,77.7,67.1,-0.163177893041361
"2407",2,76.7,65.9,-0.928776672474355
"2408",3,76.3,60,0.408164479669829
"2409",4,74.6,68.8,-0.334580604854718
"2410",5,75.7,70.1,0.316749700036039
"2411",6,74.1,66.5,0.750969903296543
"2412",7,72.8,62.9,0.739543055842319
"2413",1,73.7,53.1,-0.0946168083160181
"2414",2,72.3,51.5,-1.10017938428771
"2415",3,76,56,0.0653590560431151
"2416",4,75.8,66.8,-1.27158209610107
"2417",5,76.6,68.8,-0.494556469213851
"2418",6,75.6,66,-0.231738977766704
"2419",7,73.5,65.6,-0.654532333572984
"2420",1,77.4,70.3,-0.540263859030746
"2421",2,79.3,72.9,-1.13445992665038
"2422",3,78.5,69.3,-0.197458435404032
"2423",4,80.4,66.1,-0.0717631134075705
"2424",5,79.6,70.7,-0.665959181027208
"2425",6,80.7,69.2,0.0767859034973389
"2426",7,70.2,64,-0.128897350678689
"2427",1,69.7,52.2,-0.757373960660998
"2428",2,69.2,55.1,-1.12303307919616
"2429",3,66.5,53.9,-0.985910909745474
"2430",4,67.7,56.8,-0.585971248847641
"2431",5,69.7,64.8,-0.31172690994627
"2432",6,73.1,58.9,0.133920140768458
"2433",7,75.5,56.5,0.568140344028962
"2434",1,75.8,55.8,-0.894496130111684
"2435",2,71,54.2,-1.22587470628417
"2436",3,70.8,64.8,-1.75150968917847
"2437",4,73.6,62.2,0.819530988021886
"2438",5,75.3,65.2,0.225334920402248
"2439",6,71,55.7,0.545286649120514
"2440",7,64.8,57.2,0.122493293314234
"2441",1,64.2,52.8,-1.04304514701659
"2442",2,69.1,54.8,-1.35157002828064
"2443",3,70.5,57.3,0.25961546276492
"2444",4,70.4,64.3,0.282469157673367
"2445",5,76.1,66.2,0.499579259303619
"2446",6,76.5,68.2,1.24232434382817
"2447",7,63.5,53.9,1.21947064891972
"2448",1,67.8,57.7,-1.05447199447082
"2449",2,74.5,60.8,0.271042310219143
"2450",3,72.9,59.4,0.453871869486724
"2451",4,69.5,47.7,0.625274581300081
"2452",5,64,49.7,0.282469157673367
"2453",6,60.6,38,0.282469157673367
"2454",7,65.6,45.7,1.23089749637394
"2455",1,71.8,49.8,-0.0374825710448991
"2456",2,75.1,59.7,-0.745947113206774
"2457",3,78.7,64,0.670981971116976
"2458",4,72.2,55.8,0.545286649120514
"2459",5,67.9,49.4,0.271042310219143
"2460",6,70.5,57.6,0.739543055842319
"2461",7,66.3,51.7,1.4023002081873
"2462",1,71.3,60.2,-0.55169070648497
"2463",2,74.4,58.8,-1.05447199447082
"2464",3,65.3,48.5,-1.66009490954468
"2465",4,69.9,57.9,-1.44298480791443
"2466",5,78.7,66.2,1.23089749637394
"2467",6,58.5,55.3,1.25375119128239
"2468",7,59.2,49.8,1.45943444545842
"2469",1,52,35.2,-0.266019520129375
"2470",2,62.8,52.4,-1.66009490954468
"2471",3,71.5,60.6,-0.0603362659533467
"2472",4,60.5,51.4,-0.654532333572984
"2473",5,56.6,46.7,-2.25429097716432
"2474",6,59.5,42.3,0.396737632215605
"2475",7,59.4,37.9,0.293896005127591
"2476",1,59.8,46.6,-0.894496130111684
"2477",2,59.5,45.9,-1.59153382481934
"2478",3,63.7,49.2,-2.06003457044251
"2479",4,58.4,37.9,-0.357434299763165
"2480",5,59.6,52,0.888092072747228
"2481",6,55,43.7,0.316749700036039
"2482",7,53.2,38,0.613847733845857
"2483",1,50.8,35.8,0.0653590560431151
"2484",2,54.3,46.4,-0.917349825020131
"2485",3,56.4,46.9,-0.243165825220927
"2486",4,57.5,51.3,-0.208885282858256
"2487",5,60.6,48.6,1.01378739474369
"2488",6,57.7,34.8,0.373883937307158
"2489",7,58.1,45.8,0.762396750750767
"2490",1,58.7,44.6,-0.631678638664536
"2491",2,59.5,54.1,-1.29443579100952
"2492",3,58.9,50.1,0.305322852581815
"2493",4,56.6,53.1,0.670981971116976
"2494",5,60,58.2,0.168200683131129
"2495",6,64.7,62.9,0.408164479669829
"2496",7,54.9,39,2.30502115707098
"2497",1,46,30.4,-0.848788740294789
"2498",2,47.9,30.4,-1.15731362155883
"2499",3,48.5,29,0.488152411849396
"2500",4,56,44.5,-1.60296067227356
"2501",5,51,30.8,0.396737632215605
"2502",6,52,33.5,1.01378739474369
"2503",7,37.9,22.2,1.09377532692326
"2504",1,33.3,16.2,-0.894496130111684
"2505",2,43.9,24,-1.40870426555175
"2506",3,53.2,38.1,-1.13445992665038
"2507",4,46.5,35.2,0.168200683131129
"2508",5,27.6,5.1,0.213908072948024
"2509",6,35,14.5,-0.403141689580061
"2510",7,43.2,22,0.465298716940948
"2511",1,39.1,9.4,-0.608824943756089
"2512",2,35.8,15.8,-1.55725328245666
"2513",3,39.3,33.9,1.85937410635625
"2514",4,42.9,37.6,0.568140344028962
"2515",5,43.2,30.6,-0.620251791210313
"2516",6,44.8,29.2,0.762396750750767
"2517",7,49.2,34.8,0.602420886391633
"2518",1,40.3,20.3,-0.597398096301865
"2519",2,42.6,37,-0.723093418298327
"2520",3,44.8,32.6,0.693835666025424
"2521",4,51.6,36.6,1.39087336073308
"2522",5,54.3,43.2,-0.22031213031248
"2523",6,49.2,32,-2.35713260425233
"2524",7,36.1,22,-1.77436338408692
"2525",1,36.3,16.8,-1.31728948591796
"2526",2,33.3,21,-1.9571929433545
"2527",3,35.3,32.7,-0.00320202868222772
"2528",4,32.4,26,0.453871869486724
"2529",5,35.3,27.1,-0.323153757400494
"2530",6,38.6,27.5,0.191054378039577
"2531",7,40.6,23.7,-0.197458435404032
"2532",1,36.6,18.2,-0.163177893041361
"2533",2,34,18.5,-1.4315579604602
"2534",3,46.8,43.4,1.79081302163091
"2535",4,55.8,51.6,0.990933699835242
"2536",5,37.3,30.4,-0.0260557235906753
"2537",6,31.1,11,0.213908072948024
"2538",7,39.1,30.9,2.05363051307806
"2539",1,50.1,49.1,-0.0374825710448991
"2540",2,44.8,29.3,-0.88306928265746
"2541",3,35.6,17.3,-0.700239723389879
"2542",4,33.5,29.8,1.36801966582463
"2543",5,33,24.8,1.37944651327885
"2544",6,21.3,7.7,1.3565928183704
"2545",7,25.8,10.8,1.34516597091618
"2546",1,28.2,15.5,-0.688812875935655
"2547",2,36.6,23.4,-0.803081350477893
"2548",3,46.5,27,0.145346988222682
"2549",4,45,24.5,-0.574544401393417
"2551",6,39.8,34.3,-1.90005870608338
"2552",7,49.4,40.9,-1.51154589263977
"2553",1,48,37.4,-2.57424270588258
"2554",2,42.6,30.2,-2.24286412971009
"2555",3,39.4,38.3,-0.711666570844103
"2556",4,38.7,34.9,-1.56868012991089
