dateof,year,month,latitude,longitude
2013-06-04,2013,6,40.8674755,-73.8974019
2013-06-04,2013,6,40.6634537,-73.8341868
2013-06-04,2013,6,40.7663513,-73.8909216
2013-06-04,2013,6,40.7676137,-73.9499947
2013-06-04,2013,6,40.73887,-73.9328412
2013-06-04,2013,6,40.7034061,-73.9177759
2013-06-04,2013,6,40.765215,-73.9394209
2013-06-04,2013,6,40.6963852,-73.8744794
2013-06-04,2013,6,40.7572323,-73.9897922
2013-06-04,2013,6,40.8195269,-73.9162017
2013-06-04,2013,6,40.6755098,-74.0007414
2013-06-04,2013,6,40.8217152,-73.9064582
2013-06-04,2013,6,40.5965113,-73.9078755
2013-06-04,2013,6,40.8596739,-73.8597987
2013-06-04,2013,6,40.5877521,-73.8143673
2013-06-04,2013,6,40.5676287,-74.1126115
2013-06-04,2013,6,40.6792635,-73.780089
2013-06-04,2013,6,40.7794367,-73.9475068
2013-06-04,2013,6,40.810755,-73.9644246
2013-06-04,2013,6,40.7329423,-73.8496051
2013-06-04,2013,6,40.6588768,-74.0029374
2013-06-04,2013,6,40.7263282,-73.7661877
2013-06-04,2013,6,40.6464578,-74.0892962
2013-06-04,2013,6,40.7134777,-73.9475949
