"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","num_collisions","slp","visib","wdsp","gust","prcp","sndp","fog"
"103",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,52.3,30.4,472,1016.8,10,3.5,18.1,0.01,999.9,0
"104",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,49.9,27,603,1025.8,10,5.5,14,0,999.9,0
"105",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,53.9,43.9,564,1026.2,10,5.6,22.9,0,999.9,0
"106",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,62.7,45.3,535,1021.7,9.9,5.3,18.1,0.02,999.9,0
"107",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,55.3,39.9,553,1025.8,9.9,4.6,21,0.01,999.9,0
"108",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,60.8,55,570,1012.8,7.9,6.1,21,0,999.9,0
"109",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,55.5,38,532,1011.7,9.3,7.6,24.1,0.11,999.9,0
"110",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,46,20.5,471,1031.4,10,5.5,19,0.06,999.9,0
"111",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,47.6,29.9,565,1036.3,10,6.8,22,0,999.9,0
"112",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,45.4,34.5,513,1027.8,9.8,8.3,22,0,999.9,0
"113",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,52.9,41.1,598,1016.1,9.4,4.5,15,0,999.9,0
"114",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,56.1,31.5,583,1018.1,9.6,4.9,21,0,999.9,0
"115",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,57.3,29.4,675,1026.7,10,2.5,999.9,0,999.9,0
"116",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,57.8,27.8,517,1028.5,10,4.4,20,0,999.9,0
