Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep,Fri,Mon,Sat,Sun,Thu,Tue,Wed,year,temp,dewp,num_collisions,slp,visib,wdsp,gust,prcp,sndp,fog
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,75.7,56.2,761,1015.1,10.0,2.2,0.0,0.01,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,74.5,64.1,752,1015.3,8.1,3.2,0.0,0.0,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,70.3,56.4,570,1014.2,8.7,4.6,19.0,0.83,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,72.1,52.2,448,1018.5,10.0,2.3,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,74.1,58.2,488,1017.5,9.3,3.4,15.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,75.4,67.9,663,1008.5,6.7,2.3,14.0,1.15,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,83.3,66.1,680,1010.4,9.2,2.3,0.0,0.66,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,82.7,70.6,603,1008.3,7.5,1.7,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,79.2,70.1,612,1008.2,7.2,3.6,15.0,0.04,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,69.1,62.9,498,1010.7,7.9,4.1,14.0,0.08,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,71.5,63.8,508,1010.7,6.9,3.6,15.9,0.53,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,72.8,58.1,618,1017.2,10.0,3.3,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,74.1,62.1,662,1019.2,9.7,2.9,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,76.2,65.9,607,1017.8,9.4,4.1,14.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,78.7,72.1,741,1012.9,7.4,3.0,31.1,0.0,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,83.0,69.8,798,1010.6,8.3,3.1,18.1,0.62,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,81.6,65.1,623,1015.1,9.0,3.8,15.9,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,81.0,65.8,574,1018.2,8.8,2.9,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,81.9,65.6,725,1018.2,8.1,4.4,18.1,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,77.7,59.0,699,1017.9,9.3,4.5,17.1,0.35,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,76.5,52.6,698,1021.9,9.7,3.1,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,78.3,61.0,731,1020.3,8.8,3.6,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,82.8,67.2,769,1013.7,7.6,5.8,15.9,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,87.2,62.9,650,1009.9,8.7,5.0,15.9,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,84.0,60.0,566,1013.7,9.3,3.0,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,82.3,69.2,698,1013.2,7.3,3.3,27.0,0.0,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,78.9,68.1,688,1011.8,7.8,3.7,15.0,1.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,82.6,61.4,690,1013.3,9.3,2.3,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,83.2,66.8,709,1012.2,8.1,2.4,0.0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,76.1,68.5,774,1011.0,5.1,4.0,15.0,0.94,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,77.0,69.4,599,1014.5,6.0,3.0,0.0,0.15,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,74.9,71.3,529,1015.8,5.4,3.3,0.0,0.26,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,72.8,67.0,569,1017.3,7.5,5.4,0.0,1.07,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,73.0,62.0,602,1018.7,9.4,6.1,15.9,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,71.5,58.9,687,1021.0,9.4,2.6,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,72.9,60.0,715,1020.8,9.2,1.8,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,74.5,61.3,700,1016.6,9.2,3.2,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,78.0,67.7,578,1008.5,8.2,4.5,19.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,79.0,58.7,540,1010.3,9.7,3.2,15.9,0.05,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,78.6,58.1,632,1016.2,9.4,1.7,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,78.2,61.5,650,1021.5,9.3,1.8,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,79.7,72.0,618,1021.1,8.4,3.4,17.1,0.01,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,84.3,73.3,672,1018.0,8.0,4.3,0.0,0.08,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,82.4,73.5,729,1012.9,7.6,4.0,17.1,0.47,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,86.9,74.8,614,1011.9,8.3,4.1,15.0,0.32,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,87.8,71.5,521,1013.2,8.8,3.5,15.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,82.6,69.1,643,1019.3,9.4,2.7,0.0,0.06,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,82.5,72.4,644,1020.7,8.1,2.6,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,80.8,68.8,658,1015.7,8.7,5.8,20.0,0.12,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,78.8,65.1,635,1015.5,9.1,1.8,0.0,0.03,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,80.0,66.7,707,1013.5,8.8,1.7,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,76.7,69.1,579,1013.3,7.2,3.9,20.0,0.01,0.0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,78.0,70.2,512,1011.0,7.9,3.0,15.9,0.82,0.0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,73.7,60.4,669,1013.6,9.3,5.3,21.0,0.31,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,71.2,50.4,637,1024.7,9.9,1.9,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,76.9,58.6,635,1024.7,9.4,2.1,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,77.8,64.2,659,9999.9,0.0,0.0,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,82.4,68.3,756,9999.9,0.0,0.0,0.0,0.01,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,80.2,59.2,624,9999.9,9.1,3.6,14.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,78.5,61.9,559,1023.4,9.4,1.8,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,80.6,62.4,673,1019.7,9.4,3.9,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,77.0,58.7,622,1020.0,9.8,3.7,0.0,0.0,0.0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,78.9,66.3,661,1014.9,8.3,2.5,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,73.9,67.8,675,1011.0,6.5,1.6,0.0,0.04,0.0,1
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,72.6,56.7,697,1016.8,9.7,4.7,0.0,0.46,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,71.2,56.8,498,1021.0,10.0,5.9,20.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,70.8,54.2,466,1022.7,10.0,5.9,15.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,72.8,52.1,419,1021.4,10.0,5.9,20.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,76.7,59.0,626,1014.6,10.0,8.8,22.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,76.0,65.7,648,1014.9,9.5,7.0,21.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,78.2,68.1,717,1012.6,8.2,2.0,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,85.0,69.2,715,1011.5,9.0,3.2,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,81.1,72.9,598,1014.9,6.5,3.4,0.0,0.22,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,79.4,62.9,538,1014.2,8.8,5.1,24.1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,69.5,49.6,648,1022.8,10.0,4.2,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,70.8,58.1,779,1022.4,9.8,2.7,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,75.7,60.4,779,1018.2,8.9,4.3,24.1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,68.0,49.4,757,1023.1,10.0,5.0,20.0,0.56,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,66.2,52.8,780,1025.8,10.0,2.2,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,67.1,56.2,646,1023.4,9.9,2.6,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,74.3,66.4,535,1017.9,8.9,3.1,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,72.7,69.2,680,1016.7,6.8,2.5,15.9,0.24,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,72.9,66.4,619,1019.0,8.8,2.1,0.0,0.44,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,75.3,58.7,621,1020.6,9.3,3.0,15.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,74.2,51.3,660,1020.9,10.0,2.1,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,74.0,54.7,812,1016.5,9.6,1.3,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,65.8,52.5,612,1017.9,9.1,4.7,19.0,0.21,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,61.3,39.7,572,1021.4,10.0,2.7,0.0,0.2,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,63.1,44.4,623,1021.0,10.0,3.2,17.1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,68.1,58.4,659,1013.6,8.5,3.3,0.0,0.22,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,64.4,57.8,637,1017.5,8.0,5.7,22.9,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,60.6,53.0,624,1026.4,8.7,8.8,27.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,58.4,54.3,581,1022.7,8.8,7.0,17.1,0.4,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,59.6,55.2,486,1019.5,8.5,3.5,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,64.6,57.1,490,1016.3,7.2,1.8,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,64.5,54.7,523,1023.6,9.5,5.3,15.9,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,60.0,47.8,695,1026.7,10.0,5.2,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,62.1,52.1,764,1025.8,8.7,1.9,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,63.4,53.2,754,1025.1,7.5,1.8,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,63.0,58.5,633,1020.3,7.7,1.4,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,58.0,52.8,480,1015.6,6.1,5.2,21.0,0.44,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,54.3,34.1,539,1022.0,10.0,4.6,18.1,0.34,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,53.4,38.0,739,1030.1,10.0,3.2,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,57.9,48.8,498,1027.2,9.8,1.2,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,60.1,54.1,757,1019.7,8.3,1.8,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,54.4,38.1,767,1025.4,10.0,4.1,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,54.0,39.7,641,1029.0,10.0,2.7,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,59.6,50.2,503,1022.5,9.4,3.1,15.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,69.4,58.0,585,1014.1,8.6,3.1,15.9,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,73.1,60.8,590,1012.1,8.3,2.8,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,74.8,60.2,676,1013.6,9.1,4.3,19.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,66.6,53.7,662,1019.7,9.2,5.4,15.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,53.4,47.9,629,997.6,7.7,7.7,27.0,1.32,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,52.4,32.8,534,1008.2,10.0,7.8,31.1,0.08,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,56.1,40.1,573,1012.3,10.0,5.3,22.9,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,48.6,30.5,566,1022.2,10.0,5.2,25.1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,44.2,24.9,706,1028.8,10.0,4.0,15.9,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,44.2,32.8,831,1029.5,7.6,4.6,14.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,47.8,39.3,798,1019.3,7.9,6.7,29.9,1.41,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,49.2,35.5,614,1019.4,10.0,3.2,15.9,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,65.4,54.0,557,1011.6,8.7,4.4,32.1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,50.7,37.2,655,1020.4,9.8,4.3,20.0,0.56,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,48.9,37.2,732,1027.0,10.0,2.9,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,59.7,48.9,665,1023.8,9.6,3.0,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,65.3,54.3,689,1014.9,7.8,3.8,21.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,56.2,37.3,777,1018.4,10.0,4.3,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,52.0,33.6,626,1022.7,10.0,3.1,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,54.4,37.1,532,1021.9,10.0,5.7,20.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,46.6,27.3,699,1029.9,10.0,5.5,18.1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,52.0,30.6,620,1022.1,10.0,1.9,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,56.4,41.0,541,1011.3,7.7,2.4,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,48.5,32.7,706,1014.1,10.0,4.8,15.9,0.06,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,53.4,31.4,665,1007.3,10.0,7.6,29.9,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,42.9,19.7,603,1023.5,10.0,4.5,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,49.0,23.6,518,1020.1,10.0,4.4,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,53.6,20.8,668,1017.0,10.0,4.0,17.1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,51.4,40.0,741,1013.2,6.8,4.7,25.1,0.18,0.0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,51.6,38.2,705,1007.7,9.8,4.1,14.0,1.63,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,54.3,38.6,707,1014.3,9.8,3.8,15.9,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,52.5,37.4,776,1018.9,10.0,2.0,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,55.2,41.8,692,1013.2,9.9,3.3,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,41.2,31.7,529,1001.2,8.5,7.9,29.9,0.56,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,38.2,18.4,684,1003.8,9.8,10.9,33.0,0.31,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,38.4,18.8,765,1014.8,10.0,9.5,34.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,38.8,21.8,807,1024.1,10.0,5.5,20.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,43.2,31.2,428,1024.8,10.0,3.9,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,48.6,42.6,455,1023.2,7.0,2.1,0.0,0.03,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,47.7,38.8,463,1019.5,8.0,3.4,0.0,0.02,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,43.5,29.9,466,1018.8,10.0,4.0,15.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,44.3,28.9,647,1021.1,9.9,3.3,0.0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,54.2,47.7,752,1018.6,6.4,3.8,22.0,0.0,0.0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,55.8,53.0,730,1012.4,5.6,4.0,15.9,2.2,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,51.4,42.6,734,1004.1,7.5,7.3,28.9,0.8,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,44.7,27.4,690,1011.3,10.0,7.4,22.0,0.07,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,44.3,26.5,592,1015.4,10.0,7.6,22.9,0.0,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,42.2,22.7,482,1022.1,10.0,5.1,17.1,0.0,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,42.8,31.6,791,1017.4,8.6,5.2,15.9,0.17,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,42.7,29.8,711,1018.3,10.0,3.5,0.0,0.02,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,41.3,36.9,637,1014.2,6.7,4.7,19.0,0.44,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,42.2,30.8,635,1015.8,9.9,3.3,0.0,0.09,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,36.0,11.9,701,1021.7,10.0,8.7,22.0,0.0,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,31.5,15.4,555,1027.3,10.0,6.1,20.0,0.0,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,30.8,16.9,522,1032.1,9.2,3.3,0.0,0.0,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,38.8,34.9,665,1016.1,6.3,4.6,15.9,0.46,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,39.6,24.8,630,1018.8,10.0,4.1,15.9,0.07,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,39.4,22.8,689,1015.3,9.6,4.3,18.1,0.0,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,27.7,2.0,749,1012.5,9.8,8.7,34.0,0.0,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,20.7,2.8,792,1026.7,10.0,5.9,21.0,0.0,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,29.9,22.2,623,1021.5,5.6,3.7,19.0,0.18,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,45.5,41.8,521,1012.5,6.1,5.2,27.0,0.57,2.0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,28.4,8.7,722,1036.2,10.0,6.8,21.0,0.02,1.2,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,25.8,7.3,719,1034.2,10.0,2.6,0.0,0.0,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,34.3,16.3,676,1021.5,10.0,3.2,17.1,0.0,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,41.6,22.7,700,1017.6,10.0,4.5,21.0,0.0,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,41.8,24.2,692,1026.6,10.0,5.9,17.1,0.0,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,42.1,32.2,554,1024.6,7.9,4.9,19.0,0.02,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,43.9,30.6,365,1029.1,10.0,4.9,17.1,0.45,0.0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,37.5,26.0,394,1037.7,9.2,5.9,15.9,0.0,0.0,0
